tweet_id,timestamp,source,text,dog_name,short_urls,dog_stage,dog_score,favorite_count,retweet_count,jpg_url,img_num,dog_breed,confidence,month,day_name
6.77331501395157e+17,2016-10-05 15:47:27,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free ,Loomis,https://t.co/kCRKlFg4AY,,12.0,11650,3737,https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg,1,Beagle,0.313464,October,Wednesday
6.773346151667302e+17,2016-10-05 00:40:09,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet ,Finn,https://t.co/s8W8Del9HQ,,11.0,9468,2608,https://pbs.twimg.com/media/CWZgPPUWUAAUOvu.jpg,2,Lakeland Terrier,0.859392,October,Wednesday
6.775300728872059e+17,2016-10-04 19:42:03,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well ,Godi,https://t.co/BO936YdJdi,,13.0,18908,6441,https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg,1,Staffordshire Bullterrier,0.6892590000000001,October,Tuesday
6.775479285049672e+17,2016-10-04 15:55:06,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave ,Dave,https://t.co/nfprKAXqwu,,12.0,32651,13616,https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg,1,American Staffordshire Terrier,0.914978,October,Tuesday
6.77557565589463e+17,2016-10-03 23:25:55,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats ,Earl,https://t.co/IsqyvbjFgM,,11.0,9112,2565,https://pbs.twimg.com/media/CWcrAVQWEAA6QMp.jpg,1,Shih-Tzu,0.249017,October,Monday
6.775737433093857e+17,2016-10-03 01:00:34,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back ,Deacon,https://t.co/C6fUMnHt1H,doggo,11.0,8310,1604,https://pbs.twimg.com/media/CWc5uVPXIAErLYr.jpg,2,,0.0,October,Monday
6.778951012182016e+17,2016-09-29 01:42:20,Vine - Make a Scene,"Pupper butt 1, Doggo 0. Both 12/10 ",,https://t.co/WQvcPEpH2u,"doggo, pupper",12.0,7973,2961,https://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg,1,Dalmatian,0.550702,September,Thursday
6.779185315147039e+17,2016-09-28 21:56:36,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well ,Oakley,https://t.co/xIYsa6LPA4,,11.0,9428,2458,https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,1,Eskimo Dog,0.199347,September,Wednesday
6.782554641828618e+17,2016-09-28 00:46:20,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend ,,https://t.co/5dUYOu4b8d,puppo,13.0,24192,8536,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,1,Chihuahua,0.613819,September,Wednesday
6.782785861309481e+17,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first ",Dash,https://t.co/YElO4hvXI6,,10.0,8033,2328,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,1,Maltese Dog,0.897841,September,Tuesday
6.783344973608591e+17,2016-09-27 16:06:28,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet ,Koda,https://t.co/KQzSR8eCsw,,11.0,6141,1505,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,1,Norfolk Terrier,0.378643,September,Tuesday
6.783410753759478e+17,2016-09-27 02:53:48,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately ,Hercules,https://t.co/mH0IOyFdIG,,12.0,13525,3839,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,1,Golden Retriever,0.853284,September,Tuesday
6.783802368625787e+17,2016-09-26 23:04:13,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well ,,https://t.co/VG095mi09Q,,12.0,7040,2032,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg,1,Samoyed,0.0476014,September,Monday
6.78389028614488e+17,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af ",Bear,https://t.co/coi4l1T2Sm,,11.0,5892,1224,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1,Miniature Pinscher,0.516284,September,Monday
6.783996521993093e+17,2016-09-25 16:00:13,Vine - Make a Scene,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  ,,https://t.co/dVm5Hgdpeb,doggo,10.0,13723,5815,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,1,Bedlington Terrier,0.0150472,September,Sunday
6.784102103152476e+17,2016-09-25 00:06:08,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af ,Scout,https://t.co/x0gV2Ck3AD,,11.0,21252,8237,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,1,Schipperke,0.145877,September,Sunday
6.784243121063936e+17,2016-09-23 17:50:56,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket ,,https://t.co/KsqaIzlQ12,pupper,12.0,9831,3613,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,1,Maltese Dog,0.759945,September,Friday
6.784461515704279e+17,2016-09-23 01:00:13,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie ,Reggie,https://t.co/uMfhduaate,,12.0,13206,4207,https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg,1,Staffordshire Bullterrier,0.284492,September,Friday
6.787400353620378e+17,2016-09-22 01:16:45,Twitter for iPhone,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
",,"happen
https://t.co/tird9cIlzB",,13.0,955,426,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg,1,Beagle,0.0225251,September,Thursday
6.787552396301271e+17,2016-09-22 00:13:04,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly ",Mya,https://t.co/1dpEuALnY0,,11.0,7717,1562,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,1,Malamute,0.606654,September,Thursday
6.78764513869611e+17,2016-09-21 17:42:10,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 ",Strider,https://t.co/KYZkPuiC1l,,10.0,6430,1729,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,1,Irish Terrier,0.696646,September,Wednesday
6.787982768423608e+17,2016-09-21 00:00:35,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet ,Nala,https://t.co/zP1IvAATWv,,13.0,6515,1271,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,1,Airedale,0.583122,September,Wednesday
6.78800283649069e+17,2016-09-20 17:36:50,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort ,Stanley,https://t.co/hhTfnPrWfb,,11.0,11576,3836,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,1,Labrador Retriever,0.213673,September,Tuesday
6.789692287042847e+17,2016-09-20 01:12:28,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff ,,https://t.co/t8Y4x9DmVD,pupper,12.0,9417,3065,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,1,Labrador Retriever,0.680251,September,Tuesday
6.790474851894395e+17,2016-09-19 15:00:20,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in ,Wesley,https://t.co/pL7wbMRW7M,,3.0,7078,1893,https://pbs.twimg.com/media/CWx2FaLWcAEQ3vh.jpg,1,Golden Retriever,0.00293035,September,Monday
6.791112166908314e+17,2016-09-18 21:33:11,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely ,Derek,https://t.co/BnVTMtUeI3,,12.0,9742,2910,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,1,Kelpie,0.189423,September,Sunday
6.791583739888763e+17,2016-09-15 17:48:25,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper ,Huck,https://t.co/iJE3F0VozW,pupper,11.0,9858,3249,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,1,Pug,0.27220500000000003,September,Thursday
6.794628231356867e+17,2016-09-15 00:36:55,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath ,,https://t.co/nzqTNw0744,floofer,13.0,33345,18497,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,1,Toy Poodle,0.62178,September,Thursday
6.794759515169341e+17,2016-09-14 23:30:38,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af ,O,https://t.co/Pq150LeRaC,,10.0,10681,2919,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,1,Maltese Dog,0.145742,September,Wednesday
6.7951135187055e+17,2016-09-14 16:00:49,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness ,,https://t.co/wOhuABgj6I,,10.0,2045,179,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,1,Chihuahua,0.761972,September,Wednesday
6.795278020314849e+17,2016-09-13 23:44:54,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af ,Blue,https://t.co/saRYTcxQeH,,12.0,13022,3116,https://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg,1,,0.0,September,Tuesday
6.797220165812224e+17,2016-09-13 16:13:44,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 ,,https://t.co/J39lT3b0rH,,13.0,14361,5302,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,1,Boxer,0.459604,September,Tuesday
6.797295939856998e+17,2016-09-12 16:05:54,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 ,Finley,https://t.co/7FNcBaKbci,doggo,11.0,8295,3472,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,1,West Highland White Terrier,0.0935148,September,Monday
6.797362107980472e+17,2016-09-12 15:10:21,Vine - Make a Scene,This is Maximus. A little rain won't stop him. He will persevere. 12/10 innovative af  ,Maximus,https://t.co/2OmDMAkkou,,12.0,11309,4532,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,1,French Bulldog,0.319139,September,Monday
6.797779206012232e+17,2016-09-11 21:34:30,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him ,Tucker,https://t.co/wdgY9oHPrT,,13.0,17281,5488,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,1,Bloodhound,0.5288189999999999,September,Sunday
6.798284471878574e+17,2016-09-10 23:54:11,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley ,Finley,https://t.co/dS8SCbNF9P,,12.0,9462,2035,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,Chihuahua,0.346545,September,Saturday
6.798547238061793e+17,2016-09-09 18:31:54,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS ,,https://t.co/7oQ1wpfxIH,,14.0,24167,6478,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,1,Chow,0.00230739,September,Friday
6.798770624091914e+17,2016-09-08 16:33:46,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular ",Heinrich,https://t.co/G56ikYAqFg,,12.0,7110,1999,https://pbs.twimg.com/media/CW9olDsUsAA0XSf.jpg,1,,0.0,September,Thursday
6.800554559518843e+17,2016-09-08 02:09:06,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever ,Loki,https://t.co/OqNggd4Oio,,12.0,7317,1891,https://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg,1,Samoyed,0.995466,September,Thursday
6.80070545539371e+17,2016-09-07 23:52:41,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise ,Shakespeare,https://t.co/rA8WUVOLBr,,10.0,5935,1501,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg,1,Shih-Tzu,0.121811,September,Wednesday
6.80085611152339e+17,2016-09-07 15:44:53,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper ,Chelsea,https://t.co/nBJ5RE4yHb,pupper,11.0,24553,7126,https://pbs.twimg.com/media/CXAiiHUWkAIN_28.jpg,3,,0.0,September,Wednesday
6.801007258174095e+17,2016-09-06 23:56:05,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to ,Bungalo,https://t.co/0Fcft7jl4N,,12.0,25846,8640,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,1,Golden Retriever,0.6989609999999999,September,Tuesday
6.801459703116431e+17,2016-09-05 19:22:09,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 ,,https://t.co/qEP31epKEV,,11.0,9555,4501,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,1,Miniature Poodle,0.457117,September,Monday
6.802067033344082e+17,2016-09-03 19:23:13,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets ,,https://t.co/H9yjI9eo3A,,10.0,4181,1300,https://pbs.twimg.com/media/CXCUYcRW8AAObYM.jpg,1,,0.0,September,Saturday
6.802214825811231e+17,2016-09-03 17:02:54,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 ,Jack,https://t.co/GHOfbTVQti,,12.0,4165,848,https://pbs.twimg.com/media/CXCh0QZW8AALdXm.jpg,1,,0.0,September,Saturday
6.804403747630776e+17,2016-09-03 16:52:02,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort ,Finn,https://t.co/CbtNfecWiT,,10.0,3005,546,https://pbs.twimg.com/ext_tw_video_thumb/680440290977693696/pu/img/B900g7b-n-zhnwi5.jpg,1,,0.0,September,Saturday
6.804977661083812e+17,2016-09-02 18:03:10,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom ,Davey,https://t.co/E6bGWf9EOm,,11.0,13356,3924,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,1,Chihuahua,0.538354,September,Friday
6.808017471037932e+17,2016-08-31 21:47:27,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop ,Charlie,https://t.co/K5Jo7QRCvA,,12.0,6898,1663,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,1,Pug,0.99672,August,Wednesday
6.808363782430024e+17,2016-08-31 15:58:28,Twitter for iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy ,,https://t.co/OJZQ6I4gGd,,7.0,7032,1782,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,3,Pembroke,0.427781,August,Wednesday
6.808896485629911e+17,2016-08-31 00:58:39,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston ,Winston,https://t.co/d0QEbp78Yi,,10.0,5498,1415,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,1,Shetland Sheepdog,0.876337,August,Wednesday
6.809134384246129e+17,2016-08-30 23:58:40,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely ,Sebastian,https://t.co/lqr0NdtwQo,,11.0,5749,1626,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,1,Pomeranian,0.615678,August,Tuesday
6.809707951375442e+17,2016-08-29 01:22:47,Twitter for iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy ,Carbon,https://t.co/mADHGenzFS,,10.0,8385,2651,https://pbs.twimg.com/media/CXNLU6wWkAE0OkJ.jpg,1,Pug,0.713102,August,Monday
6.812311097247007e+17,2016-08-28 00:37:54,Twitter for iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af ,Titan,https://t.co/vhrkz0dK4v,,13.0,7101,1926,https://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg,1,Irish Setter,0.406047,August,Sunday
6.812816572912804e+17,2016-08-25 16:58:45,Twitter for iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 ,Jesse,https://t.co/1BxxcdVNJ8,,11.0,4660,1034,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,1,Saint Bernard,0.99883,August,Thursday
6.81297372102656e+17,2016-08-25 00:43:02,Twitter for iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet ,Lou,https://t.co/dZPMLresEr,,10.0,4580,1382,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,1,Lhasa,0.482401,August,Thursday
6.813394486558024e+17,2016-08-23 21:09:14,Twitter for iPhone,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 ,Gerald,https://t.co/WmczvjCWJq,doggo,8.0,12157,4080,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,1,Labrador Retriever,0.0946149,August,Tuesday
6.815231776636764e+17,2016-08-23 00:40:31,Twitter for iPhone,This is Tito. He's on the lookout. Nobody knows for what. 10/10 ,Tito,https://t.co/Qai481H6RA,,10.0,5309,1634,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,1,Norfolk Terrier,0.205067,August,Tuesday
6.815798356684554e+17,2016-08-22 16:06:54,Twitter for iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af ,Philbert,https://t.co/Nb68IsVb9O,,11.0,17814,6221,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,1,Rottweiler,0.760671,August,Monday
6.816107988678451e+17,2016-08-21 23:15:55,Twitter for iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af ,Louie,https://t.co/Z2g2YWPzX2,,12.0,8295,2688,https://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg,1,Toy Poodle,0.8217040000000001,August,Sunday
6.816540591751291e+17,2016-08-21 02:47:37,Twitter for iPhone,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo ,,https://t.co/QOKZdus9TT,doggo,13.0,13643,4406,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg,1,Pomeranian,0.800538,August,Sunday
6.819811670971228e+17,2016-08-18 23:55:18,Twitter for iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 ,Shadoe,https://t.co/Tytt15VquG,,9.0,6671,1825,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,1,Labrador Retriever,0.4525770000000001,August,Thursday
6.820031775965594e+17,2016-08-18 16:38:26,Twitter for iPhone,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately ,Oscar,https://t.co/xuxZoObmF0,,12.0,7493,2166,https://pbs.twimg.com/media/CXb2RcDUsAEnkJb.jpg,1,,0.0,August,Thursday
6.820320035842744e+17,2016-08-18 00:28:24,Twitter for iPhone,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af ,Juno,https://t.co/Z69mShifuk,,12.0,4765,1003,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,1,Schipperke,0.997953,August,Thursday
6.824067051420877e+17,2016-08-13 00:38:30,Twitter for iPhone,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 ,Kota,https://t.co/Q1v9BZylvZ,,10.0,6718,1745,https://pbs.twimg.com/media/CXhlRmRUMAIYoFO.jpg,1,,0.0,August,Saturday
6.824294802043986e+17,2016-08-11 20:40:41,Twitter for iPhone,This is Alfie. He's touching a butt. Couldn't be happier. 11/10 ,Alfie,https://t.co/gx3xF5mZbo,,11.0,14041,4858,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,1,Whippet,0.594701,August,Thursday
6.827884415375606e+17,2016-08-08 01:44:46,Twitter for iPhone,This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well ,Buddy,https://t.co/zGSj1oUgxx,,12.0,11503,4839,https://pbs.twimg.com/media/CXnAdosWAAEMGCM.jpg,1,,0.0,August,Monday
6.830300662138184e+17,2016-08-06 21:20:40,Twitter for iPhone,This left me speechless. 14/10 heckin heroic af ,,https://t.co/3td8P3o0mB,,14.0,35400,17919,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,1,Boxer,0.722218,August,Saturday
6.830788866205532e+17,2016-08-06 17:26:19,Twitter for iPhone,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af ,Shelby,https://t.co/WTZ484EntP,,12.0,5992,2310,https://pbs.twimg.com/media/CXrIntsUsAEkv0d.jpg,1,Eskimo Dog,0.0940442,August,Saturday
6.831114078067466e+17,2016-08-05 21:19:27,Twitter for iPhone,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) ,,https://t.co/EY8kEFuzK7,,10.0,55016,33421,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,1,Cocker Spaniel,0.901392,August,Friday
6.831425536093184e+17,2016-08-05 16:28:54,Twitter for iPhone,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl ",Sephie,https://t.co/7HY9RvCudo,,11.0,4578,1336,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,1,Leonberg,0.605851,August,Friday
6.833579731424748e+17,2016-08-04 22:52:29,Twitter for iPhone,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup ,Bruce,https://t.co/ErPLjjJOKc,,10.0,5792,1669,https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,1,Pembroke,0.406509,August,Thursday
6.834627700299325e+17,2016-08-04 01:03:17,Twitter for iPhone,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both ,Bo,https://t.co/1acHQS8rvK,,11.0,12482,3952,https://pbs.twimg.com/media/CXwlw9MWsAAc-JB.jpg,1,Italian Greyhound,0.39956,August,Thursday
6.834812280880497e+17,2016-08-03 17:43:45,Twitter for iPhone,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 ,Wishes,https://t.co/H9YgrUkYwa,doggo,11.0,4228,1104,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,1,Keeshond,0.508951,August,Wednesday
6.838499327516467e+17,2016-08-01 23:15:56,Twitter for iPhone,This is Fido. He can tell the weather. Not good at fetch tho. Never comes when called. 4/10 would probably still pet ,Fido,https://t.co/4gOv2Q3iKP,,4.0,4338,995,https://pbs.twimg.com/media/CX2F4qNUQAAR6Cm.jpg,1,Mexican Hairless,0.164906,August,Monday
6.838525781830779e+17,2016-08-01 19:07:17,Twitter for iPhone,Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10 ,Sadie,https://t.co/h6s9Rch0gZ,,10.0,6334,2079,https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg,1,Toy Poodle,0.5513520000000001,August,Monday
6.841228916303421e+17,2016-07-31 20:21:02,Twitter for iPhone,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face ,Kirby,https://t.co/fd6uucghY6,,11.0,7433,2265,https://pbs.twimg.com/media/CX5-HslWQAIiXKB.jpg,1,,0.0,July,Sunday
6.841777011298755e+17,2016-07-31 16:50:42,Twitter for iPhone,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time ",Maggie,https://t.co/MYwR4DQKll,"doggo, pupper",12.0,6620,2173,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,1,Chow,0.334783,July,Sunday
6.84188786104873e+17,2016-07-31 01:12:26,Twitter for iPhone,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 ,Emma,https://t.co/JRV1dhBYwu,,10.0,5202,1341,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,1,Kelpie,0.537782,July,Sunday
6.842003721189048e+17,2016-07-30 17:51:13,Twitter for iPhone,"No no no this is all wrong. The Walmart had to have run into the dog driving the car. 10/10 someone tell him it's ok
",,"ok
https://t.co/fRaTGcj68A",,10.0,1846,561,https://pbs.twimg.com/media/CX7EkuHWkAESLZk.jpg,1,,0.0,July,Saturday
6.842257444074947e+17,2016-07-29 18:53:24,Twitter for iPhone,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby ,Toby,https://t.co/Cim4DSj6Oi,,7.0,16101,4813,https://pbs.twimg.com/media/CX7br3HWsAAQ9L1.jpg,2,Golden Retriever,0.203249,July,Friday
6.842416370993234e+17,2016-07-29 15:27:55,Twitter for iPhone,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 ,Spencer,https://t.co/8W5iSOgXfx,,11.0,7227,2302,https://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg,1,Pembroke,0.508498,July,Friday
6.844600693716541e+17,2016-07-29 02:40:28,Twitter for iPhone,"This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10 ",Lilli,https://t.co/4UrfOZhztW,,11.0,3904,1027,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,1,Labrador Retriever,0.673691,July,Friday
6.844810745593815e+17,2016-07-29 00:57:05,Twitter for iPhone,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af ,,https://t.co/9T2h14yn4Q,doggo,13.0,12376,4376,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,1,Chihuahua,0.93781,July,Friday
6.845675436133827e+17,2016-07-28 01:31:38,Twitter for iPhone,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 ,Brandonald,https://t.co/uPUAotqQtM,,11.0,4227,1132,https://pbs.twimg.com/media/CYASi6FWQAEQMW2.jpg,1,,0.0,July,Thursday
6.845948898588877e+17,2016-07-28 01:00:57,Twitter for iPhone,Why does this never happen at my front door... 165/150 ,,https://t.co/HmwrdfEfUE,,11.0,5316,2539,https://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg,1,Weimaraner,0.948688,July,Thursday
